sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
223608,Eraso,29,180,71,Spain,CD Leganés,74,74,5500000,26000,Right,1,3,3,High,SUB,53,71,72,69,58,74,,,,,,,64,72,54,79,59,73,53,59,78,75,55,52,37,80,54,70,71,81,67,74,82,67,79,72,53,80,47,64,57
226215,Sabin Merino,27,187,75,Spain,CD Leganés,74,74,6000000,27000,Right,1,3,4,Medium,SUB,72,72,70,75,56,59,,,,,,,72,75,80,71,71,80,67,66,62,76,66,77,61,71,41,64,61,43,66,71,60,46,77,73,69,76,61,55,43
229359,Jorge Miramón,30,175,74,Spain,Levante UD,74,74,4400000,19000,Right,1,3,3,High,SUB,74,58,72,68,72,74,,,,,,,76,58,68,73,54,67,69,59,71,70,74,74,66,68,73,61,58,89,75,53,59,69,65,69,63,66,71,75,73
243993,Enric Gallego,32,189,87,Spain,Getafe CF,74,74,4500000,22000,Left,1,3,3,High,SUB,64,75,54,65,25,72,,,,,,,43,80,78,61,62,66,50,43,45,68,65,63,53,70,60,74,67,62,83,68,59,20,76,65,73,74,22,17,18
232488,C. Romero,21,185,79,Argentina,Genoa,73,87,8000000,9000,Right,1,2,2,Low,RCB,63,35,43,47,72,77,,,,,,,31,26,76,55,33,36,35,29,46,54,61,65,64,71,64,51,76,72,75,37,88,76,31,36,40,58,67,73,74
231410,Brahim,19,171,68,Spain,Real Madrid,73,86,7500000,58000,Left,1,5,4,High,RES,78,66,63,81,29,43,,,,,,,60,67,30,71,44,81,68,47,50,80,81,75,83,70,86,70,65,56,35,65,41,20,67,66,58,70,43,23,21
238074,R. James,19,182,82,England,Chelsea,73,86,7000000,31000,Right,1,3,3,Medium,RES,79,57,69,72,70,75,,,,,,,73,48,58,70,46,72,63,66,68,72,78,79,74,69,67,73,71,76,78,62,69,69,62,65,50,64,69,75,70
244622,Puado,21,177,69,Spain,RCD Espanyol,73,85,7000000,18000,Right,1,3,3,Medium,SUB,80,69,59,75,29,60,,,,,,,48,74,69,72,64,75,47,38,59,74,82,79,79,71,71,68,68,63,67,63,39,24,72,57,59,61,32,18,20
224520,R. Kent,22,172,65,England,Liverpool,73,84,7000000,55000,Right,1,5,4,High,RES,88,60,66,78,23,54,,,,,,,70,64,35,70,36,78,62,32,63,74,89,88,92,63,85,58,50,66,53,61,43,22,65,68,52,70,24,20,17
230869,Unai Simón,22,190,89,Spain,Athletic Club de Bilbao,73,84,5500000,11000,Right,1,2,1,Medium,SUB,,,,,,,72,73,64,72,47,74,16,14,18,29,17,12,20,14,21,16,46,48,32,66,47,48,60,45,73,13,27,26,14,31,24,48,11,18,12
231485,A. Tuanzebe,21,185,72,England,Manchester United,73,84,6500000,46000,Right,1,3,3,Medium,RES,78,35,61,69,71,74,,,,,,,52,26,69,72,41,68,45,37,70,69,76,79,76,72,68,46,73,74,75,34,72,68,50,55,50,74,73,72,73
232938,T. Tomiyasu,20,188,84,Japan,Bologna,73,84,6500000,16000,Right,1,5,2,Medium,SUB,66,28,57,63,72,76,,,,,,,47,27,70,68,22,60,43,35,65,67,67,66,65,62,58,37,69,68,81,24,74,69,23,51,37,59,72,75,74
239335,Óscar,21,174,68,Spain,CD Leganés,73,84,7000000,17000,Right,1,3,3,High,LCM,65,67,72,76,49,59,,,,,,,68,70,45,72,52,79,78,82,68,76,64,66,66,73,74,62,58,61,62,71,48,61,66,73,53,72,47,47,43
243576,Pedro Porro,19,176,70,Spain,Real Valladolid CF,73,84,6000000,8000,Right,1,3,3,High,RB,76,61,66,76,69,62,,,,,,,73,61,61,69,53,76,56,45,62,78,75,77,80,64,72,68,60,81,50,59,67,68,70,65,46,67,68,71,72
215502,B. Drągowski,21,188,74,Poland,Fiorentina,73,83,5000000,18000,Right,1,2,1,Medium,GK,,,,,,,71,69,70,76,44,72,19,12,13,35,12,20,12,20,32,18,46,42,33,72,54,53,57,34,56,18,19,21,15,62,21,65,20,16,16
221168,D. Kownacki,22,187,75,Poland,Fortuna Düsseldorf,73,83,6500000,22000,Right,1,3,3,Medium,LM,78,70,59,70,28,70,,,,,,,54,73,66,66,63,70,52,32,59,70,79,77,75,70,67,78,68,72,73,57,58,42,75,62,72,71,20,18,16
223654,Fede,22,176,68,Spain,Real Valladolid CF,73,83,6000000,13000,Right,1,3,2,Low,SUB,64,55,66,65,70,76,,,,,,,55,53,63,75,56,61,57,56,70,68,64,64,65,72,77,63,66,90,69,51,79,71,53,65,59,70,70,70,72
231263,J. Gélin,22,183,79,France,Stade Rennais FC,73,83,6000000,24000,Right,1,3,2,Medium,CB,62,36,59,62,72,72,,,,,,,44,30,68,70,30,58,52,33,67,68,58,65,61,73,61,52,71,69,73,35,73,71,26,58,48,71,72,75,71
234399,J. Eggestein,21,183,75,Germany,SV Werder Bremen,73,83,6500000,18000,Right,1,4,3,Medium,RW,72,71,67,76,40,57,,,,,,,65,75,67,73,66,76,60,42,64,77,75,70,76,75,70,75,69,67,58,60,37,37,76,67,65,69,56,24,20
227647,M. Mittelstädt,22,180,71,Germany,Hertha BSC,73,82,6000000,19000,Left,1,3,3,Medium,SUB,77,57,69,75,68,62,,,,,,,77,59,69,73,41,76,69,35,72,74,79,76,76,72,76,60,82,70,56,55,62,69,61,60,37,63,62,72,66
229594,A. Ćorić,22,176,59,Croatia,Roma,73,82,6000000,26000,Right,1,4,3,Medium,SUB,69,66,71,76,40,52,,,,,,,71,64,37,73,56,74,67,71,66,76,78,62,80,72,84,68,55,70,47,71,41,34,70,73,58,68,49,38,35
230672,Lyanco,22,187,75,Brazil,Torino,73,82,5500000,25000,Right,1,3,2,Medium,LCB,59,36,52,58,72,70,,,,,,,35,33,69,68,34,57,33,27,59,62,57,61,57,67,43,51,71,54,75,27,78,71,31,46,47,62,70,76,72
231856,Álvaro Tejero,22,174,69,Spain,SD Eibar,73,82,5500000,14000,Right,1,4,3,High,RB,80,60,70,76,66,65,,,,,,,76,54,55,72,38,75,66,68,67,74,82,78,85,72,88,74,78,88,53,65,63,71,70,63,59,70,66,67,68
233061,M. Pereira Lage,22,180,67,Portugal,Angers SCO,73,82,6000000,16000,Right,1,3,4,High,LM,80,69,72,73,43,66,,,,,,,72,70,67,73,72,71,69,64,70,74,82,79,81,59,75,73,83,85,68,67,31,62,56,72,67,66,22,49,24
233550,S. Grandsir,22,170,65,France,Stade Brestois 29,73,82,6000000,14000,Right,1,4,3,Medium,LM,87,61,70,76,44,63,,,,,,,75,59,58,72,56,76,74,59,70,71,89,86,90,65,89,71,69,69,57,57,67,45,64,65,50,67,44,39,47
238068,M. Richter,21,176,74,Germany,FC Augsburg,73,82,6000000,15000,Right,1,4,3,Medium,SUB,82,69,62,77,27,60,,,,,,,66,70,58,68,63,77,60,37,53,75,86,79,82,74,77,75,66,66,63,66,41,22,74,62,56,62,21,25,26
241727,P. Rajkovic,23,192,89,Serbia,Stade de Reims,73,82,4800000,14000,Right,1,2,1,Medium,GK,,,,,,,74,72,71,74,23,72,13,9,13,26,8,8,14,10,25,18,30,18,32,68,29,53,35,26,66,10,24,10,4,42,20,32,11,10,10
222493,M. Friedrich,23,192,81,Germany,1. FC Union Berlin,73,81,5500000,23000,Right,1,3,2,Medium,LCB,61,36,56,49,74,70,,,,,,,43,35,70,66,35,42,39,26,68,55,54,66,54,70,51,48,69,62,76,29,64,74,29,53,38,53,71,77,74
230727,G. Larsonneur,22,181,70,France,Stade Brestois 29,73,81,4500000,10000,Right,1,2,1,Medium,GK,,,,,,,74,75,66,76,50,68,18,19,14,29,20,20,11,11,26,22,50,50,60,62,65,50,70,35,59,12,22,17,17,25,21,51,12,20,12
231236,M. Cafaro,22,170,60,France,Stade de Reims,73,81,6000000,20000,Right,1,3,4,Medium,RES,75,68,72,76,44,61,,,,,,,74,66,47,72,59,75,71,75,71,74,77,74,86,69,89,74,59,69,56,73,62,48,67,69,56,68,44,41,45
232270,T. Fosu-Mensah,21,185,78,Netherlands,Manchester United,73,81,5500000,46000,Right,1,4,3,Medium,RES,83,60,64,65,71,76,,,,,,,64,57,69,72,55,63,60,34,63,67,79,87,73,67,62,69,64,70,78,60,80,70,61,61,48,67,70,73,73
232580,Gabriel,21,190,87,Brazil,LOSC Lille,73,81,5500000,18000,Left,1,2,2,Low,SUB,58,35,51,52,72,75,,,,,,,38,31,76,72,28,46,47,27,58,63,63,54,51,68,40,51,68,65,80,30,75,74,32,31,40,64,70,71,70
233201,C. Mepham,21,191,75,Wales,Bournemouth,73,81,5500000,30000,Right,1,3,2,High,SUB,62,33,53,60,72,73,,,,,,,36,30,71,66,32,58,40,31,59,66,59,64,51,67,64,43,74,68,76,27,72,71,35,53,44,64,72,73,73
233767,S. Alakouch,20,175,66,France,Nîmes Olympique,73,81,5500000,12000,Right,1,3,3,High,RB,75,35,67,69,71,60,,,,,,,72,31,53,72,30,67,57,31,66,69,77,74,77,69,78,41,51,74,54,34,59,73,61,65,34,69,74,72,73
237960,Mama Baldé,23,181,75,Guinea Bissau,Dijon FCO,73,81,6000000,12000,Right,1,3,3,High,RW,89,70,64,73,65,76,,,,,,,66,71,72,67,68,73,73,39,63,72,87,91,75,75,68,79,82,78,71,66,83,67,74,63,48,66,61,65,63
241464,Pau Torres,22,191,80,Spain,Villarreal CF,73,81,5500000,18000,Left,1,3,2,Medium,SUB,64,34,58,58,74,70,,,,,,,44,27,76,73,34,52,37,28,67,69,66,62,58,68,45,46,72,81,65,35,69,72,31,53,42,57,72,75,74
245275,T. Bašić,22,189,80,Croatia,FC Girondins de Bordeaux,73,81,6000000,21000,Left,1,3,3,High,RCM,54,60,74,71,67,65,,,,,,,73,53,64,75,59,71,71,74,75,75,53,55,59,70,63,71,60,63,67,66,64,64,69,74,51,71,64,71,69
206436,Y. Benzia,24,178,76,Algeria,LOSC Lille,73,80,5500000,25000,Right,2,4,4,Medium,RES,70,71,70,75,45,63,,,,,,,66,72,64,71,69,78,77,71,66,72,72,68,77,68,72,71,79,72,58,67,61,55,72,75,76,75,33,46,38
213938,D. Biraschi,24,182,72,Italy,Genoa,73,80,5000000,11000,Right,1,2,2,Medium,SUB,60,35,56,61,75,67,,,,,,,49,31,66,66,30,56,46,38,60,69,66,55,56,72,68,50,72,58,70,28,67,74,47,49,32,64,76,78,75
222464,Sivera,22,184,75,Spain,Deportivo Alavés,73,80,4300000,12000,Right,1,3,1,Medium,SUB,,,,,,,73,71,68,74,56,75,22,15,14,32,16,14,26,12,34,26,58,55,60,68,53,51,67,42,60,12,25,24,16,44,24,53,13,17,12
225719,K. Iheanacho,22,183,80,Nigeria,Leicester City,73,80,5500000,51000,Left,1,3,4,Medium,SUB,78,71,64,75,28,67,,,,,,,49,70,60,70,73,75,72,64,63,76,77,79,73,71,70,72,65,67,70,72,61,21,77,67,73,69,28,25,23
230043,F. Maouassa,20,170,73,France,Stade Rennais FC,73,80,5000000,20000,Left,1,2,3,High,LWB,83,63,67,74,69,69,,,,,,,74,57,52,71,48,74,79,58,53,73,85,82,77,69,79,80,64,73,68,66,66,69,67,61,42,61,70,73,70
231318,R. Perraud,21,173,68,France,Stade Brestois 29,73,80,5000000,10000,Left,1,2,3,High,LB,74,66,68,72,72,69,,,,,,,71,53,62,68,58,71,69,68,67,72,75,74,78,68,82,84,53,81,59,78,85,72,66,64,64,65,73,74,68
245520,Luca Sangalli,24,167,74,Spain,Real Sociedad,73,80,5500000,18000,Right,1,3,3,High,SUB,72,64,70,75,61,63,,,,,,,69,65,49,77,56,77,60,36,77,73,73,72,68,68,80,60,61,71,60,70,61,63,72,65,40,66,60,65,55
222634,I. Success,23,182,90,Nigeria,Watford,73,79,5500000,43000,Right,1,3,3,Medium,SUB,75,69,65,76,35,66,,,,,,,73,69,64,68,57,77,56,54,55,79,72,77,67,68,64,80,78,63,75,58,45,22,72,62,68,63,41,33,24
222982,A. Blin,22,184,78,France,Amiens SC,73,79,5000000,12000,Right,1,3,3,Low,SUB,53,55,67,65,72,72,,,,,,,62,52,58,73,48,64,65,46,66,66,54,53,61,74,67,60,66,79,70,55,72,72,62,68,52,68,74,74,73
224251,R. Zentner,24,194,96,Germany,1. FSV Mainz 05,73,79,4100000,13000,Right,1,3,1,Medium,SUB,,,,,,,73,71,64,77,65,71,17,14,18,30,15,13,14,16,26,19,65,65,30,72,45,48,60,28,81,13,38,18,10,22,25,32,21,17,13
224263,J. Kenny,22,176,67,England,FC Schalke 04,73,79,4900000,18000,Right,1,3,3,High,SUB,72,41,63,68,73,68,,,,,,,72,28,64,67,33,68,61,49,60,67,73,71,68,70,71,60,73,72,63,44,76,76,64,55,53,65,72,74,75
225426,Arana,22,176,68,Brazil,Sevilla FC,73,79,5500000,12000,Left,1,2,3,Medium,RES,75,61,70,74,68,66,,,,,,,77,59,61,75,47,75,68,49,67,75,75,75,70,75,73,69,62,68,64,61,69,71,66,61,52,58,67,70,70
232730,D. Kamada,22,184,73,Japan,Eintracht Frankfurt,73,79,5500000,25000,Right,1,4,3,High,LF,75,69,71,76,36,60,,,,,,,71,75,53,73,38,77,67,66,65,77,76,74,77,70,72,69,68,70,59,62,48,28,74,72,71,80,30,42,34
202501,David Juncà,25,176,67,Spain,RC Celta,73,78,4700000,16000,Left,1,3,2,High,SUB,72,45,65,67,69,76,,,,,,,73,35,72,74,43,64,65,58,61,68,72,72,72,67,78,61,75,85,74,46,72,71,55,48,55,67,62,71,73
205540,J. Ibe,23,176,81,England,Bournemouth,73,78,5500000,39000,Right,1,4,3,Medium,SUB,78,66,68,78,41,61,,,,,,,66,61,35,73,50,81,65,53,63,75,79,77,79,65,80,77,60,65,62,72,55,48,69,69,63,68,35,45,40
205878,S. Kapino,25,196,91,Greece,SV Werder Bremen,73,78,3900000,15000,Right,1,2,1,Medium,SUB,,,,,,,74,67,66,79,42,72,12,13,12,26,19,14,14,18,27,29,41,42,55,71,45,50,74,38,70,19,23,14,3,45,26,55,24,11,14
205934,N. Murru,24,180,74,Italy,Sampdoria,73,78,4700000,21000,Left,1,3,3,Medium,LB,73,40,61,69,72,68,,,,,,,72,30,63,68,39,68,54,39,61,70,73,73,72,71,70,57,74,76,62,40,72,70,53,44,47,69,71,76,74
206518,C. Robinson,24,178,75,Republic of Ireland,Sheffield United,73,78,5500000,26000,Right,1,3,3,High,LS,85,72,65,74,34,60,,,,,,,69,76,63,65,59,74,57,55,52,73,86,84,82,71,68,70,47,65,65,68,46,25,74,73,61,68,47,21,21
206590,Moi Gómez,25,176,65,Spain,Villarreal CF,73,78,5000000,23000,Right,1,5,3,Medium,SUB,68,69,75,76,51,59,,,,,,,75,70,54,79,59,76,80,59,75,77,69,67,77,68,77,68,72,75,53,71,52,51,69,71,59,68,60,47,34
210583,M. Stendera,23,173,73,Germany,Eintracht Frankfurt,73,78,5500000,22000,Right,2,4,3,Medium,RES,56,71,74,76,57,63,,,,,,,67,72,47,77,66,75,83,75,71,76,66,47,78,72,81,73,52,66,63,72,63,58,68,75,60,67,52,66,57
211557,F. Barba,25,185,77,Italy,Real Valladolid CF,73,78,4800000,14000,Left,1,2,2,Medium,SUB,69,30,58,60,73,70,,,,,,,66,21,73,65,32,58,40,29,56,63,68,69,66,68,49,47,63,62,74,31,72,76,27,50,35,66,72,72,72
213134,L. Öztunalı,23,184,80,Germany,1. FSV Mainz 05,73,78,5500000,19000,Right,1,2,3,Medium,SUB,82,67,68,77,47,68,,,,,,,68,65,54,68,63,80,78,72,67,75,79,85,74,71,68,73,66,68,73,68,57,54,71,64,58,69,38,50,42
213313,R. Walter,24,174,73,France,OGC Nice,73,78,5500000,21000,Left,1,4,3,Medium,SUB,66,61,72,73,66,66,,,,,,,69,57,50,75,53,72,64,50,71,75,65,67,74,71,75,67,69,75,61,65,68,72,61,78,63,75,65,69,67
227236,A. Zambo Anguissa,23,184,78,Cameroon,Villarreal CF,73,78,4900000,18000,Right,1,2,3,Low,SUB,69,53,67,69,70,81,,,,,,,58,42,73,73,50,72,59,46,65,68,69,69,59,69,71,73,66,81,82,54,82,74,63,72,62,75,61,75,66
231600,Marc Navarro,23,188,79,Spain,CD Leganés,73,78,4700000,18000,Right,1,2,2,High,SUB,63,56,69,65,74,64,,,,,,,75,53,76,75,32,60,62,51,65,74,61,65,61,69,58,71,37,65,68,57,59,73,63,60,35,60,73,75,74
236532,R. Koch,22,192,83,Germany,SC Freiburg,73,78,4900000,15000,Right,1,3,2,Medium,SUB,60,38,61,60,72,73,,,,,,,40,27,76,75,29,56,31,28,69,70,53,65,55,70,49,56,53,74,77,42,68,73,53,65,38,71,69,74,69
243656,N. Radonjić,23,185,76,Serbia,Olympique de Marseille,73,78,5500000,25000,Right,1,4,3,Medium,SUB,80,67,70,74,29,56,,,,,,,74,62,49,73,74,74,58,54,66,72,86,75,81,73,64,76,45,66,57,72,43,22,67,73,57,76,31,26,23
207431,Insua,25,187,80,Spain,FC Schalke 04,73,77,4600000,20000,Right,1,3,2,Medium,RES,53,36,55,53,73,67,,,,,,,37,36,72,71,34,44,42,23,62,65,51,54,53,67,63,43,73,52,74,29,69,72,41,52,32,55,74,74,74
208165,B. Djimsiti,26,190,83,Albania,Atalanta,73,77,4600000,34000,Right,1,3,2,Medium,SUB,33,39,59,47,73,77,,,,,,,53,36,77,68,32,34,42,30,66,65,34,32,44,71,51,52,33,72,84,30,78,70,55,56,38,69,72,74,71
215651,Samir,24,189,80,Brazil,Udinese,73,77,4700000,11000,Left,1,2,2,Medium,LCB,64,33,55,58,74,72,,,,,,,63,24,68,62,28,58,29,30,58,62,63,64,50,66,36,60,59,67,74,26,78,74,30,47,44,65,73,76,74
221753,M. Sobottka,25,185,75,Germany,Fortuna Düsseldorf,73,77,4700000,20000,Right,1,3,2,Medium,SUB,66,57,63,67,71,77,,,,,,,59,58,66,71,46,65,46,44,70,70,66,66,66,72,65,60,68,86,75,56,72,71,56,59,45,72,73,72,71
225475,Hernani,25,188,77,Brazil,Parma,73,77,4700000,28000,Right,1,2,3,Medium,CDM,67,69,68,71,72,70,,,,,,,53,63,66,73,59,73,63,78,73,73,68,67,65,71,53,77,62,68,69,76,76,73,69,67,72,69,71,74,69
233219,V. Jovanović,23,188,80,Serbia,FC Girondins de Bordeaux,73,77,4700000,19000,Right,1,2,2,High,SUB,46,46,59,62,73,74,,,,,,,57,47,72,69,50,62,33,40,60,67,50,43,52,72,50,55,73,70,75,30,76,74,48,56,53,67,72,75,71
146947,Vesga,26,191,84,Spain,Athletic Club de Bilbao,73,76,4900000,18000,Left,1,3,3,Medium,SUB,39,61,68,65,70,75,,,,,,,56,56,70,75,40,64,60,28,77,76,39,39,50,72,37,77,57,73,80,61,67,72,58,75,57,68,64,74,70
196932,Y. Sanogo,26,191,74,France,Toulouse Football Club,73,76,5000000,25000,Right,1,3,3,Medium,SUB,64,71,61,67,32,69,,,,,,,49,73,74,73,68,67,52,48,56,75,64,64,57,68,37,74,75,66,79,65,46,36,73,59,65,70,31,21,19
202002,L. Landre,27,182,75,France,Nîmes Olympique,73,76,4300000,17000,Right,1,3,2,Medium,SUB,57,36,54,54,72,72,,,,,,,35,26,72,72,22,48,33,24,61,59,53,60,55,68,71,58,78,62,74,34,80,74,50,49,46,66,71,72,67
206098,Patric,26,184,72,Spain,Lazio,73,76,4400000,31000,Right,1,3,2,High,SUB,67,53,64,70,74,67,,,,,,,69,49,69,72,25,68,46,48,55,74,68,66,68,72,64,63,65,67,66,57,68,74,55,62,51,67,75,76,74
210320,I. Mbaye,24,188,70,Senegal,Bologna,73,76,4500000,19000,Right,1,3,3,Medium,RB,70,49,65,68,72,69,,,,,,,72,35,66,70,50,68,68,55,64,69,66,73,70,70,65,69,53,74,65,56,75,71,60,50,49,68,72,74,74
212240,K. Karaman,25,189,83,Turkey,Fortuna Düsseldorf,73,76,5000000,22000,Right,1,3,3,Medium,CAM,70,72,65,76,27,68,,,,,,,69,75,68,72,60,78,45,28,62,75,70,70,74,70,66,74,78,69,68,70,64,22,72,64,56,57,24,24,18
212883,D. Amartey,24,186,79,Ghana,Leicester City,73,76,4500000,42000,Right,1,3,3,Medium,SUB,67,55,65,69,75,76,,,,,,,64,46,70,77,68,69,44,32,65,71,66,67,63,69,64,73,79,67,79,59,81,74,47,58,51,69,74,79,73
215245,A. Hunou,25,179,70,France,Stade Rennais FC,73,76,5000000,32000,Right,1,3,3,High,SUB,75,72,69,76,51,68,,,,,,,66,74,63,73,69,76,68,62,64,77,75,75,78,70,74,72,64,75,65,67,69,56,74,69,67,70,36,58,56
215559,Lucas Evangelista,24,181,76,Brazil,FC Nantes,73,76,5000000,18000,Left,1,3,3,Medium,SUB,68,64,73,71,63,62,,,,,,,69,56,49,76,67,71,68,68,72,72,65,71,72,75,67,71,48,72,57,75,66,62,70,74,57,75,60,70,68
221130,Y. Cardinale,25,181,84,France,OGC Nice,73,76,3700000,17000,Right,2,3,1,Medium,SUB,,,,,,,74,69,75,77,46,70,20,14,16,52,20,25,13,18,41,30,53,40,43,67,47,56,57,36,76,20,37,15,12,48,23,57,9,14,16
188600,M. Abeid,26,178,77,Algeria,FC Nantes,73,75,4300000,19000,Right,1,3,3,Medium,CM,59,69,70,75,66,74,,,,,,,58,67,44,76,60,77,68,65,74,75,56,62,67,71,72,75,59,70,76,70,76,69,67,68,62,76,70,69,63
193331,K. Darlow,28,190,78,England,Newcastle United,73,75,3500000,24000,Right,1,2,1,Medium,SUB,,,,,,,75,70,64,76,55,71,12,14,12,32,15,12,19,16,28,29,59,52,63,65,64,48,67,44,58,11,13,26,18,36,19,53,15,11,12
200473,S. Skrzybski,26,175,70,Germany,FC Schalke 04,73,75,4900000,26000,Right,1,3,3,Medium,SUB,78,73,65,75,33,62,,,,,,,67,74,58,71,73,75,71,59,52,74,85,72,77,73,76,74,79,77,55,72,58,35,74,64,68,63,32,28,21
200857,M. Leitner,26,176,68,Germany,Norwich City,73,75,4800000,36000,Right,2,4,3,Medium,SUB,69,65,74,74,59,58,,,,,,,72,59,38,76,71,72,77,69,73,77,73,65,79,69,77,70,63,72,48,75,64,64,66,74,48,67,56,67,54
204193,T. Trybull,26,181,72,Germany,Norwich City,73,75,4300000,33000,Right,1,3,3,Medium,RDM,61,48,66,66,73,74,,,,,,,57,35,58,75,56,65,56,54,66,67,66,57,71,65,70,61,74,78,71,61,77,77,52,63,55,73,74,75,70
212260,Hwang Ui Jo,26,184,73,Korea Republic,FC Girondins de Bordeaux,73,75,4900000,27000,Right,2,4,3,High,SUB,81,71,59,72,36,71,,,,,,,53,73,71,64,66,73,67,63,57,70,80,81,77,70,64,73,72,78,71,66,62,41,71,55,66,58,20,39,32
225305,S. Gümüş,25,179,71,Germany,Genoa,73,75,4900000,14000,Left,1,3,3,Medium,RES,86,74,66,76,34,64,,,,,,,61,75,62,67,66,74,64,59,63,77,87,86,83,70,76,77,68,66,64,73,61,21,72,72,59,67,37,31,30
228805,Raillo,27,187,80,Spain,RCD Mallorca,73,75,4200000,18000,Right,1,3,2,Low,LCB,58,36,53,54,73,77,,,,,,,29,25,77,71,37,52,42,36,59,61,56,60,35,65,54,54,79,89,69,39,80,73,51,46,43,66,73,73,70
169078,L. Freeman,27,172,73,England,Sheffield United,73,74,4600000,27000,Left,1,3,3,Medium,SUB,75,67,72,75,52,60,,,,,,,75,66,44,71,61,76,76,69,67,71,76,75,85,65,78,68,75,72,54,70,58,63,68,76,62,64,40,60,52
189177,J. Fleck,27,169,72,Scotland,Sheffield United,73,74,4500000,27000,Left,1,2,3,Medium,LCM,72,64,73,75,66,74,,,,,,,73,59,44,72,67,74,73,69,73,73,77,67,79,72,84,73,79,82,66,67,81,71,62,75,64,75,69,67,67
193091,B. Nuytinck,29,190,82,Netherlands,Udinese,73,74,3800000,14000,Left,1,2,2,Low,SUB,34,40,48,52,76,69,,,,,,,30,32,70,58,40,50,46,34,62,58,32,35,39,68,38,62,61,53,76,36,74,76,28,44,46,69,78,78,72
193468,L. Benito,27,186,85,Switzerland,FC Girondins de Bordeaux,73,74,4000000,22000,Left,1,3,3,Medium,SUB,68,50,67,68,71,75,,,,,,,71,43,66,69,35,65,58,56,65,70,67,68,77,71,57,62,77,85,75,54,64,75,63,67,56,69,71,70,72
193470,A. Souquet,27,179,73,France,Montpellier HSC,73,74,4000000,22000,Right,2,3,3,High,RWB,75,53,70,70,70,65,,,,,,,73,56,68,72,39,70,62,46,71,72,76,75,70,71,64,59,69,75,59,41,66,67,68,69,49,72,68,73,74
194053,L. Sobiech,28,196,88,Germany,1. FC Köln,73,74,3900000,21000,Right,1,3,2,Medium,SUB,46,51,47,41,74,74,,,,,,,42,48,83,57,39,32,34,26,48,55,39,52,32,74,32,75,43,60,85,31,73,68,47,42,73,70,73,76,70
194146,K. Long,28,190,82,Republic of Ireland,Burnley,73,74,3900000,26000,Right,1,2,2,Low,SUB,52,35,50,55,73,74,,,,,,,38,29,76,60,26,53,38,32,55,58,50,53,55,66,50,56,79,65,77,27,75,71,48,50,32,66,72,73,72
198331,M. Vydra,27,175,71,Czech Republic,Burnley,73,74,4600000,27000,Right,1,4,3,Medium,RES,81,74,67,73,35,59,,,,,,,64,75,59,69,70,71,72,64,60,74,83,79,78,73,72,72,76,61,58,71,53,31,76,70,79,72,37,28,34
202017,O. Hernández,26,172,76,Germany,Norwich City,73,74,4700000,36000,Right,1,3,4,High,SUB,85,70,63,77,33,71,,,,,,,66,73,44,66,60,78,51,52,49,73,89,82,83,66,86,74,62,73,73,66,68,17,76,69,53,64,40,38,17
204876,Clerc,27,182,69,Spain,Levante UD,73,74,4000000,17000,Left,1,2,3,High,SUB,79,56,68,75,67,74,,,,,,,74,54,62,72,48,77,72,46,60,74,78,79,76,67,67,59,74,90,73,58,58,67,64,63,44,70,63,69,73
205188,R. Alioui,27,186,82,Morocco,Angers SCO,73,74,4700000,20000,Right,1,3,3,High,SUB,71,73,62,68,33,68,,,,,,,57,76,67,67,55,69,63,74,45,69,67,74,69,67,47,79,73,64,77,70,49,36,72,66,55,67,41,19,11
205726,G. Brugman,26,175,66,Uruguay,Parma,73,74,4600000,32000,Right,1,3,3,High,LCM,72,59,73,73,60,65,,,,,,,64,50,51,76,56,69,74,71,77,74,74,70,84,72,79,68,52,78,60,68,62,64,65,75,67,77,61,60,57
206222,Bigas,28,181,78,Spain,SD Eibar,73,74,3900000,17000,Left,1,2,2,Medium,SUB,68,52,59,60,72,72,,,,,,,68,49,71,72,44,55,46,43,60,66,68,68,63,69,65,62,75,67,71,47,82,72,61,35,48,67,74,73,68
207998,D. Ward,26,191,88,Wales,Leicester City,73,74,3300000,39000,Right,1,3,1,Medium,SUB,,,,,,,74,72,64,74,45,72,13,11,13,30,13,19,15,14,42,23,46,44,38,70,53,48,64,22,60,16,25,20,7,38,20,56,8,20,18
208459,M. Dijks,26,194,90,Netherlands,Bologna,73,74,4100000,23000,Left,1,3,3,Medium,LB,73,40,65,65,72,83,,,,,,,72,30,68,71,39,69,64,42,69,68,68,77,47,74,42,61,32,81,90,36,80,70,61,52,44,73,72,75,70
